REVIEWID,HOTELID,SERVICE,PRICE,ROOM,LOCATION,OVERALL
28,1085,5,4,4,5,4
29,1085,5,4,5,4,4
30,1085,1,1,1,1,1
31,1085,2,2,2,2,2
32,1085,5,5,5,5,5
33,1085,4,5,5,5,4
34,1085,5,5,5,5,5
35,1085,4,4,4,5,4
36,1085,5,4,5,4,4
37,1085,5,5,5,5,5
38,1085,2,2,2,2,2
39,1085,5,4,5,4,4
40,1085,5,5,5,5,5
41,1085,5,5,5,5,5
42,1085,5,5,5,5,5
43,1085,5,5,5,5,5
44,1085,5,5,5,5,5
45,1085,4,4,4,5,4
46,1085,5,5,5,5,5
47,1085,5,4,5,5,4
48,1085,4,3,3,4,3
49,1085,5,5,5,5,5
50,1085,5,5,5,5,5
51,1085,5,3,4,4,4
52,1085,5,4,5,5,5
53,1085,5,5,5,5,5
54,1085,5,5,5,5,5
55,1085,5,4,5,5,4
56,1085,5,5,5,5,5
57,1085,5,5,5,5,5
58,1085,5,5,5,5,5
59,1085,5,5,5,5,5
60,1085,5,5,5,5,5
61,1085,5,5,5,5,5
62,1085,5,5,5,5,5
63,1085,5,5,4,5,4
64,1085,4,3,3,5,3
65,1085,4,2,4,3,2
66,1085,2,1,2,2,2
67,1085,5,5,5,5,5
68,1085,3,2,3,2,2
69,1085,5,4,4,4,4
70,1085,5,5,5,5,5
71,1085,5,5,5,5,5
72,1085,4,3,4,5,4
73,1085,5,5,5,5,5
74,1085,5,4,5,5,4
75,1085,5,5,5,5,5
76,1085,5,5,5,5,5
77,1085,5,4,5,4,4
78,1085,5,4,5,4,4
79,1085,5,5,5,5,5
80,1085,5,5,5,5,5
81,1085,5,5,5,5,5
82,1085,5,5,5,5,5
83,1085,5,4,5,5,5
84,1085,5,5,5,5,5
85,1085,4,4,4,4,4
86,1085,5,5,5,5,5
87,1085,2,2,2,2,2
88,1085,4,4,4,5,4
89,1085,4,3,4,3,3
90,1085,5,5,5,5,5
91,1085,4,4,4,4,4
92,1085,1,1,1,1,1
93,1085,5,5,5,5,5
94,1085,4,3,5,5,4
95,1085,5,5,5,5,5
96,1085,5,3,3,4,3
97,1085,5,5,5,5,5
98,1085,5,5,5,5,5
99,1085,5,5,5,5,5
100,1085,2,2,2,2,2
101,1085,5,5,5,5,5
102,1085,5,5,5,5,5
103,1085,4,4,4,5,4
104,1085,5,5,5,5,5
105,1085,5,5,4,4,4
106,1085,5,5,5,5,5
107,1085,4,2,3,1,2
108,1085,5,5,5,5,5
109,1085,5,5,5,5,4
110,1085,5,5,5,5,5
111,1085,5,5,5,5,5
112,1085,4,2,4,5,4
113,1085,5,5,5,5,5
114,1085,3,3,4,4,3
115,1085,5,5,5,5,5
116,1085,5,5,5,5,5
117,1085,5,5,5,5,5
118,1085,4,4,4,4,4
119,1085,5,5,5,5,5
120,1085,5,5,5,5,5
121,1085,5,5,5,5,5
122,1085,3,1,2,2,2
123,1085,5,5,5,5,5
124,1085,5,5,5,5,5
125,1085,5,5,5,5,5
126,1085,5,5,5,5,5
127,1085,5,5,5,5,5
128,1085,5,5,5,5,5
129,1085,5,5,5,5,5
130,1085,5,5,5,5,5
131,1085,5,4,4,5,4
132,1085,5,4,5,5,4
133,1085,5,5,5,5,5
134,1085,5,5,5,5,5
135,1085,5,5,5,5,5
136,1085,2,2,3,3,2
137,1085,5,4,4,5,4
138,1085,4,4,4,4,4
139,1085,5,4,5,5,4
140,1085,5,5,4,5,4
141,1085,5,5,5,5,5
142,1085,5,5,5,5,5
143,1085,5,5,5,5,5
144,1085,5,5,5,5,5
145,1085,4,4,4,5,4
146,1085,5,5,5,5,5
147,1085,5,5,5,5,5
148,1085,1,1,1,2,1
149,1085,5,4,5,5,4
150,1085,5,5,5,5,5
151,1085,5,3,4,5,4
152,1085,5,5,5,5,5
153,1085,4,5,5,5,4
154,1085,5,5,5,5,5
155,1085,5,5,5,5,5
156,1085,5,5,4,4,4
157,1085,4,3,5,5,4
158,1085,1,1,1,1,1
159,1085,5,5,5,5,5
160,1085,1,1,1,1,1
161,1085,5,5,5,5,5
162,1085,5,5,5,5,5
163,1085,5,5,5,5,5
164,1085,5,5,5,5,5
165,1085,5,5,5,5,5
166,1085,5,5,5,5,5
1,1091,3,3,4,3,3
2,1091,3,5,3,3,3
3,1091,5,5,5,5,5
4,1091,5,5,5,5,5
5,1091,3,2,3,1,3
6,1091,5,5,5,5,5
7,1091,5,4,4,4,4
8,1091,4,5,5,5,4
9,1091,5,5,5,5,5
10,1091,5,5,5,5,5
11,1091,5,4,5,5,5
12,1091,5,5,5,3,5
13,1091,1,1,1,1,1
14,1091,5,5,5,5,5
15,1091,2,2,3,2,2
16,1091,5,5,5,5,5
17,1091,5,5,5,5,5
18,1091,5,5,5,4,5
19,1091,4,4,5,4,4
20,1091,5,5,5,5,5
21,1091,2,3,2,2,2
22,1091,5,5,5,5,5
23,1091,5,5,5,5,5
24,1091,5,5,5,5,5
25,1091,3,4,4,5,4
26,1091,5,5,5,5,5
27,1091,5,5,5,5,5
28,1091,5,5,5,5,5
29,1091,5,5,5,5,5
30,1091,4,5,5,4,4
31,1091,5,5,5,5,5
32,1091,5,5,4,5,5
33,1091,5,5,5,5,5
34,1091,5,5,5,5,4
35,1091,5,5,5,5,5
36,1091,5,4,5,5,4
37,1091,4,5,4,4,4
38,1091,4,4,4,5,4
39,1091,1,1,1,1,1
40,1091,5,5,5,5,5
41,1091,5,5,5,5,5
42,1091,5,5,5,5,5
43,1091,3,3,3,3,3
44,1091,5,5,5,5,5
45,1091,3,3,3,2,3
46,1091,5,4,5,4,4
47,1091,5,5,5,5,5
48,1091,5,5,5,5,5
49,1091,5,5,5,5,5
50,1091,5,5,5,5,5
51,1091,4,4,4,4,4
52,1091,5,5,5,5,5
53,1091,3,2,3,3,3
54,1091,5,5,5,5,5
55,1091,5,4,5,4,4
56,1091,5,5,5,5,5
57,1091,5,5,5,5,5
58,1091,5,5,5,5,5
59,1091,5,5,5,5,5
60,1091,5,5,4,5,4
61,1091,5,5,5,5,5
62,1091,5,3,4,5,4
63,1091,5,5,5,5,5
64,1091,1,1,1,2,1
65,1091,1,2,2,2,2
66,1091,4,4,5,4,4
67,1091,5,5,5,5,5
68,1091,5,5,5,4,4
69,1091,5,5,5,5,5
70,1091,5,5,5,5,5
71,1091,5,5,5,5,5
72,1091,5,5,5,5,5
73,1091,5,5,5,5,5
74,1091,4,4,4,5,4
75,1091,3,4,5,5,4
76,1091,5,5,5,5,5
77,1091,4,3,3,5,3
78,1091,4,3,5,3,3
79,1091,1,1,1,3,1
80,1091,4,4,4,4,4
81,1091,5,5,5,5,5
82,1091,5,5,5,5,5
83,1091,3,3,3,5,3
84,1091,3,3,3,4,3
85,1091,4,5,5,5,4
86,1091,5,5,5,5,5
87,1091,5,5,5,5,5
88,1091,5,5,5,5,5
89,1091,5,5,5,5,5
90,1091,1,2,4,1,2
91,1091,5,5,5,5,5
92,1091,1,1,1,1,1
93,1091,5,5,5,5,5
94,1091,4,4,4,5,4
95,1091,5,5,5,5,5
96,1091,5,5,5,5,5
97,1091,2,3,3,3,2
98,1091,5,4,5,4,4
99,1091,4,4,4,5,4
100,1091,5,5,5,5,5
101,1091,2,2,2,2,2
102,1091,5,4,5,5,4
103,1091,5,5,5,5,5
104,1091,5,5,5,5,5
105,1091,5,5,5,5,5
106,1091,1,1,1,1,1
107,1091,3,4,3,3,3
108,1091,3,2,3,3,3
109,1091,5,3,4,4,4
110,1091,5,3,4,4,4
111,1091,4,4,5,5,4
112,1091,5,5,5,5,5
113,1091,3,3,3,4,3
114,1091,2,2,1,1,2
115,1091,4,5,5,5,4
116,1091,2,2,3,2,2
117,1091,3,3,3,4,3
118,1091,5,4,4,5,4
119,1091,4,3,4,5,4
120,1091,5,4,4,5,4
121,1091,5,5,5,5,5
122,1091,5,3,5,5,4
123,1091,4,4,5,5,4
124,1091,1,1,1,1,1
125,1091,5,4,4,5,4
126,1091,5,5,5,5,5
127,1091,1,1,1,2,1
128,1091,5,5,5,5,5
129,1091,3,3,4,4,3
130,1091,4,4,4,5,4
131,1091,4,4,5,5,4
132,1091,4,4,4,5,4
133,1091,5,4,4,5,4
134,1091,5,3,5,5,4
135,1091,5,4,5,4,4
136,1091,5,5,5,5,5
137,1091,5,5,4,4,4
138,1091,5,5,5,5,5
139,1091,5,5,5,5,5
140,1091,3,2,3,4,3
141,1091,4,4,4,5,4
142,1091,4,5,4,5,4
143,1091,3,3,3,5,3
144,1091,5,4,5,5,5
145,1091,3,3,2,2,2
146,1091,4,5,4,3,4
147,1091,5,5,5,5,4
148,1091,2,2,4,1,2
149,1091,4,4,4,4,4
150,1091,5,5,5,5,5
151,1091,4,4,5,4,4
152,1091,5,5,5,5,5
153,1091,5,5,4,5,4
154,1091,5,5,5,5,5
155,1091,5,2,4,4,3
156,1091,5,3,3,3,3
157,1091,5,5,5,5,5
158,1091,4,4,4,4,4
159,1091,5,5,5,5,5
160,1091,5,5,5,5,5
161,1091,1,2,1,1,1
162,1091,5,5,5,5,5
163,1091,1,1,1,1,1
164,1091,5,5,5,5,5
165,1091,5,5,5,5,5
166,1091,5,5,5,5,5
167,1091,5,5,5,5,5
1,1102,5,5,5,5,5
2,1102,5,5,5,5,5
3,1102,5,5,5,5,4
4,1102,2,2,2,3,2
5,1102,4,5,5,5,4
6,1102,1,1,1,1,1
7,1102,4,5,4,3,3
8,1102,4,3,4,4,3
9,1102,4,4,5,5,4
10,1102,5,5,5,5,5
11,1102,2,2,2,4,2
12,1102,5,5,5,5,5
13,1102,5,5,5,5,5
14,1102,3,2,3,2,2
15,1102,5,4,4,5,4
16,1102,4,4,4,4,4
17,1102,5,5,4,4,3
18,1102,4,5,5,5,4
19,1102,5,5,5,5,5
20,1102,5,5,5,5,5
21,1102,5,4,5,5,4
22,1102,5,5,5,5,5
23,1102,5,4,5,5,4
24,1102,3,3,3,3,3
1,1109,2,2,1,2,1
2,1109,5,5,4,5,4
3,1109,5,5,5,5,5
4,1109,3,5,3,4,3
5,1109,5,4,5,5,4
6,1109,1,1,1,1,1
7,1109,1,2,1,1,1
8,1109,1,1,1,1,1
9,1109,5,4,4,5,4
10,1109,5,5,4,3,4
11,1109,2,2,3,2,2
12,1109,5,5,5,5,5
13,1109,5,5,5,5,5
14,1109,5,4,5,5,4
15,1109,5,5,5,5,5
16,1109,5,3,4,3,3
17,1109,5,5,5,5,5
18,1109,5,4,5,5,4
19,1109,1,1,1,2,1
20,1109,3,3,5,4,3
21,1109,4,4,3,2,3
22,1109,5,5,5,5,5
23,1109,3,3,3,1,2
24,1109,4,3,3,3,3
25,1109,5,5,5,5,5
26,1109,4,4,5,5,4
27,1109,5,5,5,5,5
28,1109,4,4,5,3,4
29,1109,4,3,5,4,4
30,1109,5,4,5,5,4
31,1109,5,4,5,5,4
32,1109,4,4,5,5,4
33,1109,3,4,5,3,3
34,1109,5,4,5,4,4
35,1109,5,5,5,5,5
36,1109,5,4,5,4,4
37,1109,4,4,5,4,4
38,1109,5,5,5,5,5
39,1109,5,5,5,5,5
40,1109,1,1,1,1,1
41,1109,5,5,5,5,5
42,1109,5,5,5,5,5
43,1109,4,4,4,4,4
44,1109,5,5,5,5,5
1,1110,1,1,1,2,1
2,1110,2,2,3,3,2
3,1110,3,3,3,4,3
4,1110,4,5,4,5,4
5,1110,5,5,5,5,5
6,1110,5,4,4,4,4
7,1110,5,4,5,4,4
8,1110,3,5,3,4,3
9,1110,3,5,5,5,4
10,1110,5,5,5,5,5
11,1110,4,4,5,5,4
12,1110,5,5,5,4,4
13,1110,4,5,5,4,4
14,1110,1,1,1,1,1
15,1110,5,4,4,4,4
16,1110,5,5,5,5,5
17,1110,4,5,5,5,4
18,1110,4,1,3,2,2
19,1110,5,4,5,5,4
20,1110,4,4,5,5,4
21,1110,5,5,5,5,5
22,1110,1,1,1,1,1
1,1117,5,5,5,5,5
2,1117,2,4,2,2,2
3,1117,5,5,5,3,4
4,1117,5,3,4,3,3
5,1117,4,4,4,3,4
6,1117,1,1,1,1,1
1,1120,4,4,4,5,4
2,1120,1,1,1,2,1
3,1120,5,5,5,5,5
4,1120,4,5,5,5,4
5,1120,5,5,5,5,5
6,1120,2,2,2,2,2
7,1120,5,5,5,5,5
8,1120,1,1,1,2,1
9,1120,5,5,5,5,4
10,1120,3,3,3,3,3
11,1120,5,4,4,5,4
12,1120,1,1,1,1,1
13,1120,2,3,4,3,2
14,1120,5,4,5,4,4
15,1120,4,4,5,5,4
16,1120,5,5,3,5,4
17,1120,4,3,4,4,4
18,1120,5,5,5,5,5
19,1120,5,5,5,5,5
20,1120,5,5,5,4,4
21,1120,5,4,5,4,4
22,1120,4,5,5,4,4
23,1120,4,5,4,5,4
24,1120,5,5,5,4,4
25,1120,3,3,3,4,3
26,1120,5,4,5,4,4
27,1120,2,3,2,2,2
28,1120,4,4,4,5,4
29,1120,5,5,4,5,4
30,1120,5,5,5,5,4
31,1120,5,4,5,5,4
32,1120,5,5,5,5,5
33,1120,3,4,4,3,3
34,1120,3,4,3,3,3
35,1120,3,2,1,3,2
36,1120,5,5,4,5,4
37,1120,5,5,5,4,4
38,1120,4,4,5,5,4
39,1120,5,5,5,5,4
40,1120,5,5,5,5,5
41,1120,3,4,3,3,3
42,1120,5,5,5,5,5
43,1120,2,3,2,3,2
44,1120,1,1,1,1,1
45,1120,5,5,5,5,5
46,1120,5,4,4,5,3
47,1120,3,2,2,2,2
48,1120,5,5,5,5,5
49,1120,2,4,3,2,3
50,1120,5,5,5,5,5
51,1120,5,3,5,5,4
52,1120,5,5,5,5,4
53,1120,5,5,5,5,4
54,1120,4,3,4,3,4
55,1120,5,5,5,5,5
56,1120,1,1,1,1,1
57,1120,3,3,3,2,2
58,1120,1,3,2,1,1
59,1120,5,5,5,5,5
60,1120,5,5,5,4,4
61,1120,5,5,5,5,5
62,1120,3,2,2,2,2
63,1120,5,5,5,5,4
64,1120,5,4,4,4,4
65,1120,4,5,4,5,4
66,1120,5,5,5,3,5
67,1120,5,5,5,5,5
68,1120,5,3,5,5,4
69,1120,3,5,4,4,3
70,1120,5,5,5,5,5
71,1120,5,5,5,5,4
72,1120,3,2,2,4,2
73,1120,4,5,5,5,4
74,1120,1,1,1,2,1
75,1120,3,2,2,4,2
76,1120,5,5,5,5,5
77,1120,5,5,5,5,5
78,1120,5,5,3,5,4
79,1120,3,4,5,4,3
80,1120,5,5,5,5,5
81,1120,4,5,4,5,4
82,1120,4,5,5,5,4
83,1120,5,5,5,4,5
84,1120,5,5,5,5,4
85,1120,4,5,5,5,4
86,1120,5,5,5,5,5
87,1120,5,5,5,5,5
88,1120,5,4,5,4,4
89,1120,5,5,5,5,4
90,1120,4,5,5,5,4
91,1120,4,2,4,4,3
92,1120,5,5,5,5,5
93,1120,3,4,3,3,3
94,1120,5,5,5,2,4
95,1120,3,2,4,2,2
96,1120,5,5,5,5,5
97,1120,4,5,4,5,4
98,1120,5,5,5,5,5
99,1120,3,3,4,4,3
100,1120,5,4,5,5,4
101,1120,5,5,5,5,5
102,1120,3,3,4,4,3
103,1120,5,5,5,5,5
104,1120,5,5,5,5,5
105,1120,5,5,5,5,5
106,1120,4,5,4,5,4
107,1120,3,2,3,2,2
108,1120,4,4,5,5,4
109,1120,3,3,4,5,3
110,1120,5,5,5,5,4
111,1120,5,5,4,5,4
112,1120,3,3,3,3,2
113,1120,3,3,3,3,3
114,1120,4,3,5,4,4
115,1120,1,2,1,2,1
116,1120,5,4,5,4,4
117,1120,5,5,5,5,5
118,1120,5,4,5,4,4
119,1120,4,5,5,5,4
120,1120,1,1,1,1,1
121,1120,5,5,5,4,4
122,1120,1,1,2,1,1
123,1120,2,2,3,2,2
124,1120,5,3,2,5,3
125,1120,5,5,5,5,5
126,1120,1,1,1,1,1
127,1120,5,5,5,5,5
128,1120,1,1,2,1,1
129,1120,2,2,1,2,1
130,1120,2,3,3,1,2
131,1120,1,1,1,1,1
132,1120,4,4,4,5,4
133,1120,5,5,5,5,5
134,1120,5,5,5,4,4
135,1120,2,4,3,2,2
136,1120,1,2,3,2,1
137,1120,5,5,5,5,5
138,1120,3,5,4,4,3
139,1120,1,1,1,1,1
140,1120,5,5,5,5,4
141,1120,3,2,2,2,2
142,1120,4,4,5,4,4
143,1120,5,4,5,4,4
144,1120,4,3,4,3,3
145,1120,3,3,3,3,3
146,1120,1,1,1,1,1
147,1120,1,1,1,1,1
148,1120,3,3,3,3,3
149,1120,1,1,1,1,1
150,1120,1,1,2,1,1
151,1120,1,1,1,1,1
152,1120,5,5,5,5,5
153,1120,5,5,5,5,5
154,1120,4,4,4,4,4
155,1120,3,3,3,3,3
156,1120,1,1,1,1,1
157,1120,5,5,5,5,5
158,1120,5,5,5,5,5
159,1120,4,4,4,4,4
160,1120,1,1,1,1,1
161,1120,3,3,3,3,3
162,1120,5,5,5,5,5
163,1120,5,5,5,5,5
164,1120,5,5,5,5,5
165,1120,4,4,4,4,4
166,1120,5,5,5,5,5
167,1120,1,1,1,1,1
168,1120,4,4,4,4,4
169,1120,5,5,5,5,5
170,1120,5,5,5,5,5
171,1120,4,4,4,4,4
172,1120,5,5,5,5,5
173,1120,5,5,5,5,5
174,1120,5,5,5,5,5
175,1120,1,1,1,1,1
176,1120,5,5,5,5,5
177,1120,5,5,5,5,5
178,1120,4,4,4,4,4
179,1120,4,4,4,4,4
180,1120,4,4,4,4,4
181,1120,5,5,5,5,5
182,1120,5,5,5,5,5
183,1120,5,5,5,5,5
184,1120,5,5,5,5,5
185,1120,3,3,3,3,3
186,1120,5,5,5,5,5
187,1120,4,4,4,4,4
188,1120,1,1,1,1,1
189,1120,1,1,1,1,1
1,1122,5,4,4,5,4
2,1122,2,2,2,2,2
3,1122,5,5,5,5,5
4,1122,5,4,4,5,4
5,1122,5,5,5,5,5
6,1122,5,5,5,5,5
7,1122,5,4,4,5,4
8,1122,5,5,5,5,5
9,1122,4,4,4,4,4
10,1122,5,5,5,5,5
11,1122,5,5,5,5,5
12,1122,5,5,5,5,5
13,1122,5,4,4,3,3
14,1122,5,5,5,5,5
15,1122,5,4,3,3,3
16,1122,5,4,5,5,4
17,1122,4,4,4,5,4
18,1122,4,3,2,4,3
19,1122,4,5,5,5,4
20,1122,5,5,5,5,5
21,1122,3,3,3,5,3
22,1122,5,3,3,3,3
23,1122,4,4,5,4,4
24,1122,5,4,5,5,4
25,1122,4,2,4,4,3
26,1122,4,3,3,3,3
27,1122,5,5,5,5,5
28,1122,4,3,4,4,3
29,1122,5,5,5,5,5
30,1122,3,2,3,3,3
31,1122,5,5,5,5,5
32,1122,5,5,5,5,5
33,1122,2,2,2,2,2
34,1122,2,2,2,2,2
35,1122,5,3,5,5,5
36,1122,5,3,5,5,4
37,1122,5,5,4,4,4
38,1122,5,5,5,5,5
39,1122,3,4,4,4,3
40,1122,2,2,3,3,2
41,1122,4,5,4,5,4
42,1122,5,5,5,5,5
43,1122,5,5,5,5,5
44,1122,5,4,5,5,5
45,1122,4,4,5,4,4
46,1122,4,3,5,4,4
47,1122,3,3,3,3,3
48,1122,5,5,4,5,5
49,1122,5,4,4,3,4
50,1122,4,4,5,4,4
51,1122,5,5,5,4,4
52,1122,3,2,2,3,2
53,1122,5,5,5,5,5
54,1122,1,1,1,1,1
55,1122,4,4,4,2,4
56,1122,5,4,4,5,4
57,1122,1,1,2,2,2
58,1122,4,5,4,5,4
59,1122,4,5,4,4,4
60,1122,5,5,4,5,4
61,1122,3,4,4,3,3
62,1122,2,1,2,2,2
63,1122,4,4,4,4,4
64,1122,5,5,5,5,4
65,1122,4,4,5,3,4
66,1122,2,1,2,4,2
67,1122,4,5,4,2,4
68,1122,5,4,5,5,4
69,1122,5,5,5,4,4
70,1122,5,5,5,5,5
71,1122,5,5,5,5,5
72,1122,5,4,5,5,4
73,1122,4,4,3,3,3
74,1122,3,3,4,3,3
75,1122,5,5,5,5,5
76,1122,1,2,1,3,2
77,1122,3,3,3,3,3
78,1122,5,5,5,4,4
79,1122,4,4,4,3,4
80,1122,3,3,3,4,3
81,1122,5,5,5,5,5
82,1122,3,3,3,4,3
83,1122,1,1,1,2,1
84,1122,5,5,5,5,5
85,1122,4,4,4,4,4
86,1122,1,1,2,1,1
87,1122,2,1,1,1,1
88,1122,5,5,5,5,5
89,1122,2,2,1,2,1
90,1122,5,5,5,5,5
91,1122,5,5,5,5,5
92,1122,2,3,2,3,2
93,1122,3,4,4,3,3
94,1122,5,3,5,5,4
95,1122,5,5,5,5,5
96,1122,4,4,4,4,4
97,1122,4,4,4,5,4
98,1122,5,5,5,5,5
99,1122,5,5,5,5,5
100,1122,1,1,1,1,1
101,1122,5,5,5,5,5
102,1122,5,5,5,5,5
103,1122,1,1,1,1,1
104,1122,3,3,3,3,3
105,1122,5,5,5,5,5
106,1122,5,5,5,5,5
107,1122,5,5,5,5,5
1,1126,3,3,3,4,2
2,1126,4,4,4,5,4
3,1126,2,4,1,3,2
4,1126,1,2,3,3,2
5,1126,2,2,3,2,2
6,1126,2,4,3,3,2
7,1126,2,2,1,2,1
8,1126,4,4,5,5,4
9,1126,4,4,5,4,4
10,1126,1,1,2,1,1
11,1126,5,5,5,4,4
12,1126,4,5,4,3,4
13,1126,4,4,4,5,4
14,1126,3,5,4,3,3
15,1126,2,4,3,3,2
16,1126,5,3,4,4,3
17,1126,4,4,4,4,4
18,1126,3,4,4,3,3
19,1126,2,1,2,3,2
20,1126,1,1,1,1,1
21,1126,1,1,1,3,1
22,1126,5,4,4,4,4
23,1126,5,5,5,5,5
24,1126,2,2,3,2,2
25,1126,2,1,2,2,2
26,1126,5,4,5,4,4
27,1126,1,1,2,1,1
28,1126,2,2,2,2,2
29,1126,1,1,1,1,1
30,1126,3,3,4,3,3
31,1126,3,3,4,2,3
32,1126,1,1,2,1,1
33,1126,1,1,1,2,1
34,1126,1,1,1,1,1
35,1126,4,5,5,3,4
36,1126,2,2,3,3,2
37,1126,1,1,1,1,1
38,1126,4,4,5,4,4
39,1126,4,4,5,5,4
40,1126,4,4,3,3,3
41,1126,3,3,3,3,3
42,1126,3,3,4,4,3
43,1126,3,2,3,2,2
44,1126,1,2,3,2,2
45,1126,3,3,4,2,3
46,1126,3,4,3,3,3
47,1126,4,4,4,4,4
48,1126,3,4,3,4,3
49,1126,5,4,5,4,4
50,1126,3,5,4,4,3
51,1126,1,1,1,1,1
52,1126,4,4,4,5,4
53,1126,3,2,5,3,3
54,1126,5,5,5,5,5
55,1126,4,5,5,5,4
56,1126,1,2,1,1,1
57,1126,1,1,1,1,1
58,1126,1,1,1,2,1
59,1126,4,4,5,4,4
60,1126,5,5,5,4,4
61,1126,5,5,5,5,5
62,1126,5,5,5,5,5
63,1126,5,5,5,5,5
64,1126,1,1,1,2,1
65,1126,1,1,1,1,1
66,1126,4,5,5,4,4
67,1126,2,2,2,2,2
68,1126,1,1,1,1,1
69,1126,2,2,2,2,2
70,1126,3,3,4,3,3
71,1126,2,3,3,4,2
72,1126,4,3,5,5,4
73,1126,5,5,5,5,4
74,1126,3,2,3,4,2
75,1126,5,5,5,2,4
76,1126,1,1,1,1,1
77,1126,5,5,5,5,5
78,1126,1,1,2,1,1
79,1126,4,4,5,5,4
80,1126,1,2,1,1,1
81,1126,2,2,2,1,2
82,1126,1,1,1,1,1
83,1126,1,2,1,1,1
84,1126,1,1,1,1,1
85,1126,5,5,5,4,5
86,1126,4,5,5,5,4
87,1126,1,1,1,1,1
88,1126,5,5,5,5,5
89,1126,1,1,1,1,1
90,1126,4,3,5,4,3
91,1126,5,4,4,4,3
92,1126,1,1,1,1,1
93,1126,5,5,3,4,4
94,1126,1,1,1,1,1
95,1126,5,5,5,5,4
96,1126,3,3,4,2,3
97,1126,1,1,2,1,1
98,1126,5,5,5,5,5
99,1126,2,3,2,1,2
100,1126,5,5,5,5,5
101,1126,1,1,2,1,1
102,1126,3,4,4,5,3
103,1126,2,2,2,1,2
104,1126,4,4,4,4,4
105,1126,1,1,1,1,1
106,1126,1,1,1,1,1
107,1126,1,1,1,1,1
108,1126,5,5,5,4,5
109,1126,3,4,2,3,3
110,1126,1,1,1,1,1
111,1126,3,3,3,3,3
112,1126,2,3,3,1,2
113,1126,1,2,1,2,1
114,1126,3,4,4,3,3
115,1126,5,4,4,5,4
116,1126,4,4,5,5,4
117,1126,5,5,5,4,4
118,1126,4,4,4,5,4
119,1126,5,5,5,5,4
120,1126,4,5,5,5,4
121,1126,4,5,5,5,4
122,1126,4,5,5,3,4
123,1126,2,3,3,4,3
124,1126,3,4,4,4,3
125,1126,1,1,2,1,1
126,1126,1,1,1,3,1
127,1126,2,2,2,2,2
128,1126,2,2,1,1,1
129,1126,1,2,1,1,1
130,1126,2,4,2,1,2
131,1126,4,5,4,2,3
132,1126,2,3,4,3,2
133,1126,3,3,4,4,3
134,1126,3,2,3,1,2
135,1126,1,1,1,1,1
136,1126,1,1,1,1,1
137,1126,2,3,3,3,2
138,1126,3,4,4,3,3
139,1126,4,4,3,1,2
140,1126,2,2,3,2,2
141,1126,1,2,1,1,1
142,1126,3,3,4,4,3
143,1126,4,5,5,5,4
144,1126,5,5,5,5,5
145,1126,3,5,3,3,3
146,1126,2,1,1,1,1
147,1126,1,2,2,2,1
148,1126,2,3,2,2,2
149,1126,1,1,1,1,1
150,1126,2,2,3,1,2
151,1126,5,5,5,5,5
152,1126,4,4,5,5,4
153,1126,1,1,1,1,1
154,1126,3,1,1,1,1
155,1126,1,1,1,1,1
156,1126,2,2,2,1,1
157,1126,1,1,2,1,1
158,1126,5,5,5,4,4
159,1126,1,1,1,1,1
160,1126,2,2,3,2,2
161,1126,1,1,1,1,1
162,1126,5,5,5,5,5
163,1126,4,5,5,3,4
164,1126,2,2,2,2,2
165,1126,4,4,3,3,4
166,1126,2,2,2,1,2
167,1126,4,4,5,4,4
168,1126,5,5,5,3,5
169,1126,1,1,1,1,1
170,1126,3,3,3,3,3
171,1126,3,3,5,4,3
172,1126,2,4,2,2,2
173,1126,3,2,3,4,2
174,1126,2,2,2,2,2
175,1126,2,2,2,2,2
176,1126,5,5,5,5,5
177,1126,3,3,3,4,3
178,1126,3,4,4,4,4
179,1126,3,3,4,3,3
180,1126,1,1,1,1,1
181,1126,1,1,1,1,1
182,1126,1,1,2,1,1
183,1126,2,3,2,3,2
184,1126,3,5,4,4,3
185,1126,5,5,5,5,4
186,1126,5,5,5,5,5
187,1126,5,4,5,4,4
188,1126,1,1,3,3,1
189,1126,2,3,3,3,2
190,1126,4,5,5,5,4
191,1126,5,5,5,5,5
192,1126,4,4,5,5,4
193,1126,1,1,1,2,1
194,1126,5,4,5,5,4
195,1126,1,1,1,1,1
196,1126,3,2,3,3,2
197,1126,5,5,5,5,4
198,1126,3,3,3,3,3
199,1126,3,4,4,5,4
200,1126,1,1,2,2,1
201,1126,2,3,4,4,3
202,1126,5,5,5,5,5
203,1126,5,5,5,5,4
204,1126,3,3,1,4,3
205,1126,1,1,1,1,1
206,1126,5,2,5,5,4
207,1126,1,1,1,1,1
208,1126,1,1,2,1,1
209,1126,4,5,5,3,4
210,1126,1,1,1,1,1
211,1126,2,2,2,2,2
212,1126,5,4,5,4,4
213,1126,1,2,3,3,2
214,1126,4,4,4,5,4
215,1126,2,1,3,3,2
216,1126,5,5,5,5,4
217,1126,3,2,2,1,2
218,1126,2,2,2,2,2
219,1126,5,5,5,5,4
220,1126,1,1,1,1,1
221,1126,3,3,4,2,3
222,1126,4,4,5,4,4
223,1126,2,2,2,2,2
224,1126,1,1,2,1,1
225,1126,2,2,2,3,2
226,1126,5,4,5,4,4
227,1126,4,3,4,3,3
228,1126,3,4,5,3,3
229,1126,4,5,4,3,3
230,1126,4,5,4,4,3
231,1126,1,1,1,2,1
232,1126,4,4,4,4,4
